Species,abbrev,lm_id,name,Exceptions,charmm36,concentration
PE 30:0,PE 30:0,LMGP02011255,PE(13:0/17:0),False,NA,0.0004283808442651
PE 30:0,PE 30:0,LMGP02011207,PE(18:0/12:0),False,NA,0.0004283808442651
PE 30:1,PE 30:1,LMGP02011260,PE(12:0/18:1(9Z)),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010387,PE(13:0/17:1(9Z)),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010427,PE(14:1(9Z)/16:0),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010506,PE(16:0/14:1(9Z)),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010562,PE(17:1(9Z)/13:0),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010478,PE(15:1(9Z)/15:0),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010516,PE(16:1(9Z)/14:0),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02011249,PE(14:0/16:1(9Z)),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010455,PE(15:0/15:1(9Z)),False,NA,0.0050265766993962
PE 30:1,PE 30:1,LMGP02010635,PE(18:1(9Z)/12:0),False,NA,0.0050265766993962
PE 36:3,PE 36:3,LMGP02010048,"PE(18:1(9Z)/18:2(9Z,12Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010663,"PE(18:2(9Z,12Z)/18:1(9Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010803,"PE(19:1(9Z)/17:2(9Z,12Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010908,"PE(20:3(8Z,11Z,14Z)/16:0)",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010449,"PE(14:1(9Z)/22:2(13Z,16Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02011222,"PE(16:0/20:3(8Z,11Z,14Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010720,"PE(18:3(9Z,12Z,15Z)/18:0)",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010628,"PE(18:0/18:3(6Z,9Z,12Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010878,"PE(20:2(11Z,14Z)/16:1(9Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010629,"PE(18:0/18:3(9Z,12Z,15Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010690,"PE(18:3(6Z,9Z,12Z)/18:0)",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02011074,"PE(22:2(13Z,16Z)/14:1(9Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010531,"PE(16:1(9Z)/20:2(11Z,14Z))",False,NA,0.10192185899183
PE 36:3,PE 36:3,LMGP02010608,"PE(17:2(9Z,12Z)/19:1(9Z))",False,NA,0.10192185899183
PE 38:2,PE 38:2,LMGP02011077,"PE(22:2(13Z,16Z)/16:0)",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010811,PE(19:1(9Z)/19:1(9Z)),False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010882,"PE(20:2(11Z,14Z)/18:0)",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010126,PE(18:1(9Z)/20:1(11Z)),False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010125,"PE(20:0/18:2(9Z,12Z))",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010998,"PE(21:0/17:2(9Z,12Z))",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010615,"PE(17:2(9Z,12Z)/21:0)",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010124,"PE(18:0/20:2(11Z,14Z))",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010669,"PE(18:2(9Z,12Z)/20:0)",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010536,PE(16:1(9Z)/22:1(11Z)),False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010853,PE(20:1(11Z)/18:1(9Z)),False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010122,"PE(20:2(5Z,8Z)/18:0)",False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02011047,PE(22:1(11Z)/16:1(9Z)),False,NA,0.0428111231055813
PE 38:2,PE 38:2,LMGP02010513,"PE(16:0/22:2(13Z,16Z))",False,NA,0.0428111231055813
PE 38:3,PE 38:3,LMGP02010647,"PE(18:1(9Z)/20:2(11Z,14Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02011202,"PE(18:0/20:3(8Z,11Z,14Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02011078,"PE(22:2(13Z,16Z)/16:1(9Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010726,"PE(18:3(9Z,12Z,15Z)/20:0)",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010537,"PE(16:1(9Z)/22:2(13Z,16Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010832,"PE(20:0/18:3(9Z,12Z,15Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010883,"PE(20:2(11Z,14Z)/18:1(9Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010831,"PE(20:0/18:3(6Z,9Z,12Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010913,"PE(20:3(8Z,11Z,14Z)/18:0)",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010854,"PE(20:1(11Z)/18:2(9Z,12Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010670,"PE(18:2(9Z,12Z)/20:1(11Z))",False,NA,0.0034758461009228
PE 38:3,PE 38:3,LMGP02010698,"PE(18:3(6Z,9Z,12Z)/20:0)",False,NA,0.0034758461009228
PE 38:5,PE 38:5,LMGP02010538,"PE(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010973,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010728,"PE(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010857,"PE(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010672,"PE(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010758,"PE(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02011109,"PE(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010885,"PE(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010944,"PE(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010915,"PE(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010886,"PE(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02011196,"PE(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02011201,"PE(18:0/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.09567388840276
PE 38:5,PE 38:5,LMGP02010700,"PE(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))",False,NA,0.09567388840276
PE 38:7,PE 38:7,LMGP02011216,"PE(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010974,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010730,"PE(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010918,"PE(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010673,"PE(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010947,"PE(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010946,"PE(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02011138,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010760,"PE(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))",False,NA,0.0005840534266784
PE 38:7,PE 38:7,LMGP02010702,"PE(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0005840534266784
PE 40:1,PE 40:1,LMGP02010860,PE(20:1(11Z)/20:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010154,PE(22:0/18:1(11Z)),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010161,PE(18:1(9Z)/22:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010156,PE(22:0/18:1(7Z)),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010152,PE(20:0/20:1(11Z)),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010633,PE(18:0/22:1(11Z)),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010157,PE(20:1(13E)/20:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010818,PE(19:1(9Z)/21:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02011005,PE(21:0/19:1(9Z)),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010159,PE(20:1(13Z)/20:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010153,PE(22:0/18:1(13Z)),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010158,PE(18:1(11E)/22:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010160,PE(18:1(11Z)/22:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010151,PE(18:0/22:1(13Z)),False,NA,0.0
PE 40:1,PE 40:1,LMGP02011051,PE(22:1(11Z)/18:0),False,NA,0.0
PE 40:1,PE 40:1,LMGP02010155,PE(22:0/18:1(9Z)),False,NA,0.0
PE 40:5,PE 40:5,LMGP02010952,"PE(20:4(5Z,8Z,11Z,14Z)/20:1(11Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010893,"PE(20:2(11Z,14Z)/20:3(8Z,11Z,14Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02011114,"PE(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010652,"PE(18:1(9Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010923,"PE(20:3(8Z,11Z,14Z)/20:2(11Z,14Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010765,"PE(18:4(6Z,9Z,12Z,15Z)/22:1(11Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02011056,"PE(22:1(11Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010980,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:0)",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010735,"PE(18:3(9Z,12Z,15Z)/22:2(13Z,16Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02011085,"PE(22:2(13Z,16Z)/18:3(6Z,9Z,12Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010863,"PE(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010707,"PE(18:3(6Z,9Z,12Z)/22:2(13Z,16Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02010836,"PE(20:0/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0
PE 40:5,PE 40:5,LMGP02011086,"PE(22:2(13Z,16Z)/18:3(9Z,12Z,15Z))",False,NA,0.0
PE 40:7,PE 40:7,LMGP02010736,"PE(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02010708,"PE(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02011143,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02010982,"PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02011117,"PE(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02010954,"PE(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02011264,"PE(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02011116,"PE(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02010895,"PE(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0215162647189842
PE 40:7,PE 40:7,LMGP02010925,"PE(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0215162647189842
PE 42:1,PE 42:1,LMGP02010866,PE(20:1(11Z)/22:0),False,NA,0.0
PE 42:1,PE 42:1,LMGP02010287,PE(20:0/22:1(13Z)),False,NA,0.0
PE 42:1,PE 42:1,LMGP02010294,PE(24:0/18:1(9Z)),False,NA,0.0
PE 42:1,PE 42:1,LMGP02010293,PE(18:0/24:1(15Z)),False,NA,0.0
PE 42:1,PE 42:1,LMGP02010290,PE(22:0/20:1(11Z)),False,NA,0.0
PE 42:1,PE 42:1,LMGP02010838,PE(20:0/22:1(11Z)),False,NA,0.0
PE 42:1,PE 42:1,LMGP02011059,PE(22:1(11Z)/20:0),False,NA,0.0
PE 42:2,PE 42:2,LMGP02010897,"PE(20:2(11Z,14Z)/22:0)",False,NA,0.0016113019219849
PE 42:2,PE 42:2,LMGP02010867,PE(20:1(11Z)/22:1(11Z)),False,NA,0.0016113019219849
PE 42:2,PE 42:2,LMGP02011060,PE(22:1(11Z)/20:1(11Z)),False,NA,0.0016113019219849
PE 42:2,PE 42:2,LMGP02011090,"PE(22:2(13Z,16Z)/20:0)",False,NA,0.0016113019219849
PE 42:2,PE 42:2,LMGP02011031,"PE(22:0/20:2(11Z,14Z))",False,NA,0.0016113019219849
PE 42:2,PE 42:2,LMGP02010839,"PE(20:0/22:2(13Z,16Z))",False,NA,0.0016113019219849
PE 44:10,PE 44:10,LMGP02011272,"PE(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0428561504790909
PE 44:10,PE 44:10,LMGP02011160,"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0428561504790909
PEO- 32:2,NA,NA,NA,False,NA,0.0789177553507901
PEO- 34:2,NA,NA,NA,False,NA,0.136607885200661
PEO- 34:3,NA,NA,NA,False,NA,0.0710395076677444
PEO- 36:3,PE O-36:3,LMGP02020049,"PE(O-18:0/18:3(6Z,9Z,12Z))",True,NA,0.0868549715347798
PEO- 36:3,PE O-36:3,LMGP02030046,"PE(P-18:0/18:2(9Z,12Z))",True,NA,0.0868549715347798
PEO- 36:3,PE O-36:3,LMGP02030026,"PE(P-16:0/20:2(11Z,14Z))",True,NA,0.0868549715347798
PEO- 36:3,PE O-36:3,LMGP02020096,"PE(O-16:0/20:3(8Z,11Z,14Z))",True,NA,0.0868549715347798
PEO- 36:3,PE O-36:3,LMGP02020050,"PE(O-18:0/18:3(9Z,12Z,15Z))",True,NA,0.0868549715347798
PEO- 36:4,PE O-36:4,LMGP02020019,"PE(O-16:0/20:4(5Z,8Z,11Z,14Z))",True,NA,0.0
PEO- 36:4,PE O-36:4,LMGP02020051,"PE(O-18:0/18:4(6Z,9Z,12Z,15Z))",True,NA,0.0
PEO- 36:4,PE O-36:4,LMGP02030047,"PE(P-18:0/18:3(6Z,9Z,12Z))",True,NA,0.0
PEO- 36:4,PE O-36:4,LMGP02030048,"PE(P-18:0/18:3(9Z,12Z,15Z))",True,NA,0.0
PEO- 36:4,PE O-36:4,LMGP02030027,"PE(P-16:0/20:3(8Z,11Z,14Z))",True,NA,0.0
PEO- 36:5,NA,NA,NA,False,NA,0.10177269069882
PEO- 36:6,NA,NA,NA,False,NA,0.0428378631994765
PEO- 38:6,NA,NA,NA,False,NA,0.178067981754194
PEO- 38:7,NA,NA,NA,False,NA,0.163957532240052
PEO- 40:7,NA,NA,NA,False,NA,0.0054897373144299
PEO- 40:8,NA,NA,NA,False,NA,0.041422287429511
PG 36:3,PG 36:3,LMGP04010295,"PG(17:2(9Z,12Z)/19:1(9Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010316,"PG(18:0/18:3(9Z,12Z,15Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010759,"PG(22:2(13Z,16Z)/14:1(9Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010136,"PG(14:1(9Z)/22:2(13Z,16Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010595,"PG(20:3(8Z,11Z,14Z)/16:0)",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010904,"PG(16:0/20:3(8Z,11Z,14Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010218,"PG(16:1(9Z)/20:2(11Z,14Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010377,"PG(18:3(6Z,9Z,12Z)/18:0)",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010960,"PG(18:1(9Z)/18:2(9Z,12Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010315,"PG(18:0/18:3(6Z,9Z,12Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010565,"PG(20:2(11Z,14Z)/16:1(9Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010350,"PG(18:2(9Z,12Z)/18:1(9Z))",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010407,"PG(18:3(9Z,12Z,15Z)/18:0)",False,NA,0.0
PG 36:3,PG 36:3,LMGP04010490,"PG(19:1(9Z)/17:2(9Z,12Z))",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010963,"PG(18:0/20:2(11Z,14Z))",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010200,"PG(16:0/22:2(13Z,16Z))",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010302,"PG(17:2(9Z,12Z)/21:0)",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010540,PG(20:1(11Z)/18:1(9Z)),False,NA,0.0
PG 38:2,PG 38:2,LMGP04010684,"PG(21:0/17:2(9Z,12Z))",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010732,PG(22:1(11Z)/16:1(9Z)),False,NA,0.0
PG 38:2,PG 38:2,LMGP04010498,PG(19:1(9Z)/19:1(9Z)),False,NA,0.0
PG 38:2,PG 38:2,LMGP04010958,PG(18:1(9Z)/20:1(11Z)),False,NA,0.0
PG 38:2,PG 38:2,LMGP04010223,PG(16:1(9Z)/22:1(11Z)),False,NA,0.0
PG 38:2,PG 38:2,LMGP04010951,"PG(20:0/18:2(9Z,12Z))",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010569,"PG(20:2(11Z,14Z)/18:0)",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010762,"PG(22:2(13Z,16Z)/16:0)",False,NA,0.0
PG 38:2,PG 38:2,LMGP04010356,"PG(18:2(9Z,12Z)/20:0)",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010541,"PG(20:1(11Z)/18:2(9Z,12Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010224,"PG(16:1(9Z)/22:2(13Z,16Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010885,"PG(18:0/20:3(8Z,11Z,14Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010763,"PG(22:2(13Z,16Z)/16:1(9Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010334,"PG(18:1(9Z)/20:2(11Z,14Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010357,"PG(18:2(9Z,12Z)/20:1(11Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010385,"PG(18:3(6Z,9Z,12Z)/20:0)",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010519,"PG(20:0/18:3(9Z,12Z,15Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010570,"PG(20:2(11Z,14Z)/18:1(9Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010413,"PG(18:3(9Z,12Z,15Z)/20:0)",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010518,"PG(20:0/18:3(6Z,9Z,12Z))",False,NA,0.0
PG 38:3,PG 38:3,LMGP04010600,"PG(20:3(8Z,11Z,14Z)/18:0)",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010225,"PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010794,"PG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010387,"PG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010631,"PG(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010879,"PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010602,"PG(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010659,"PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010884,"PG(18:0/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010415,"PG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010359,"PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010572,"PG(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010573,"PG(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010445,"PG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))",False,NA,0.0
PG 38:5,PG 38:5,LMGP04010544,"PG(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0
PG 38:6,PG 38:6,LMGP04010878,"PG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010041,"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010416,"PG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010846,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010446,"PG(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010388,"PG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010857,"PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010604,"PG(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010632,"PG(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010875,"PG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010574,"PG(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,2.31059742844812e-05
PG 38:6,PG 38:6,LMGP04010603,"PG(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",False,NA,2.31059742844812e-05
PG 38:7,PG 38:7,LMGP04010660,"PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010634,"PG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010633,"PG(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010605,"PG(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010447,"PG(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010389,"PG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010898,"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010360,"PG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010417,"PG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",False,NA,0.0
PG 38:7,PG 38:7,LMGP04010823,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",False,NA,0.0
PG 42:9,PG 42:9,LMGP04010811,"PG(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",False,NA,0.0
PG 42:9,PG 42:9,LMGP04010619,"PG(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",False,NA,0.0
PG 42:9,PG 42:9,LMGP04010676,"PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))",False,NA,0.0
